file,mean_particles,n_samples,time_per_event,backend,algorithm,strategy,R,p
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,447.26,FastJet,AntiKt,N2Tiled,3.0,-1.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,601.53,FastJet,AntiKt,N2Tiled,3.0,-1.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,825.83,FastJet,AntiKt,N2Tiled,3.0,-1.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,955.6,FastJet,AntiKt,N2Tiled,3.0,-1.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,1159.21,FastJet,AntiKt,N2Tiled,3.0,-1.0
events-ee-Z.hepmc3.gz,43.05,16,20.37334,Julia,Kt,N2Plain,0.4,1.0
events-ee-H.hepmc3.gz,64.97,16,36.109,Julia,Kt,N2Plain,0.4,1.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,57.27963,Julia,Kt,N2Plain,0.4,1.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,102.43005000000001,Julia,Kt,N2Plain,0.4,1.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,141.90023000000002,Julia,Kt,N2Plain,0.4,1.0
events-pp-1TeV.hepmc3.gz,226.98,16,193.58889,Julia,Kt,N2Plain,0.4,1.0
events-pp-2TeV.hepmc3.gz,226.98,16,193.68768,Julia,Kt,N2Plain,0.4,1.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,294.27548,Julia,Kt,N2Plain,0.4,1.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,460.57199,Julia,Kt,N2Plain,0.4,1.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,657.2224199999999,Julia,Kt,N2Plain,0.4,1.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,926.08583,Julia,Kt,N2Plain,0.4,1.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,1064.34405,Julia,Kt,N2Plain,0.4,1.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,1332.57266,Julia,Kt,N2Plain,0.4,1.0
events-ee-Z.hepmc3.gz,43.05,16,19.67,FastJet,AntiKt,N2Plain,1.5,-1.0
events-ee-H.hepmc3.gz,64.97,16,33.7,FastJet,AntiKt,N2Plain,1.5,-1.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,82.54,FastJet,AntiKt,N2Plain,1.5,-1.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,145.15,FastJet,AntiKt,N2Plain,1.5,-1.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,199.16,FastJet,AntiKt,N2Plain,1.5,-1.0
events-pp-1TeV.hepmc3.gz,226.98,16,251.19,FastJet,AntiKt,N2Plain,1.5,-1.0
events-pp-2TeV.hepmc3.gz,226.98,16,251.48,FastJet,AntiKt,N2Plain,1.5,-1.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,382.97,FastJet,AntiKt,N2Plain,1.5,-1.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,565.8,FastJet,AntiKt,N2Plain,1.5,-1.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,790.35,FastJet,AntiKt,N2Plain,1.5,-1.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,1125.86,FastJet,AntiKt,N2Plain,1.5,-1.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,1251.86,FastJet,AntiKt,N2Plain,1.5,-1.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,1570.88,FastJet,AntiKt,N2Plain,1.5,-1.0
events-ee-Z.hepmc3.gz,43.05,16,23.84574,Julia,CA,N2Plain,1.0,0.0
events-ee-H.hepmc3.gz,64.97,16,40.792159999999996,Julia,CA,N2Plain,1.0,0.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,77.74013,Julia,CA,N2Plain,1.0,0.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,133.29412,Julia,CA,N2Plain,1.0,0.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,179.74728,Julia,CA,N2Plain,1.0,0.0
events-pp-1TeV.hepmc3.gz,226.98,16,236.2688,Julia,CA,N2Plain,1.0,0.0
events-pp-2TeV.hepmc3.gz,226.98,16,236.05839,Julia,CA,N2Plain,1.0,0.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,352.58273,Julia,CA,N2Plain,1.0,0.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,531.43544,Julia,CA,N2Plain,1.0,0.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,753.83077,Julia,CA,N2Plain,1.0,0.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,1031.96664,Julia,CA,N2Plain,1.0,0.0
