file,mean_particles,n_samples,time_per_event,backend,algorithm,strategy,R
events-pp-2TeV.hepmc3.gz,226.98,16,143.70022,Julia,Kt,N2Plain,0.2
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,214.18778000000003,Julia,Kt,N2Plain,0.2
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,342.74564,Julia,Kt,N2Plain,0.2
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,506.65538,Julia,Kt,N2Plain,0.2
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,719.82376,Julia,Kt,N2Plain,0.2
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,873.24784,Julia,Kt,N2Plain,0.2
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,1072.18316,Julia,Kt,N2Plain,0.2
events-ee-Z.hepmc3.gz,43.05,16,25.623920000000002,Julia,Kt,N2Plain,2.0
events-ee-H.hepmc3.gz,64.97,16,42.26389,Julia,Kt,N2Plain,2.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,85.54798000000001,Julia,Kt,N2Plain,2.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,142.43105,Julia,Kt,N2Plain,2.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,188.54142,Julia,Kt,N2Plain,2.0
events-pp-1TeV.hepmc3.gz,226.98,16,245.37630000000001,Julia,Kt,N2Plain,2.0
events-pp-2TeV.hepmc3.gz,226.98,16,244.25581000000003,Julia,Kt,N2Plain,2.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,357.74134,Julia,Kt,N2Plain,2.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,532.4005400000001,Julia,Kt,N2Plain,2.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,755.8814699999999,Julia,Kt,N2Plain,2.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,1048.1115300000001,Julia,Kt,N2Plain,2.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,1159.57718,Julia,Kt,N2Plain,2.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,1407.1085,Julia,Kt,N2Plain,2.0
events-ee-Z.hepmc3.gz,43.05,16,20.31,FastJet,Kt,N2Plain,1.5
events-ee-H.hepmc3.gz,64.97,16,36.0,FastJet,Kt,N2Plain,1.5
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,94.35,FastJet,Kt,N2Plain,1.5
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,169.47,FastJet,Kt,N2Plain,1.5
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,235.77,FastJet,Kt,N2Plain,1.5
events-pp-1TeV.hepmc3.gz,226.98,16,306.53,FastJet,Kt,N2Plain,1.5
events-pp-2TeV.hepmc3.gz,226.98,16,306.58,FastJet,Kt,N2Plain,1.5
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,469.89,FastJet,Kt,N2Plain,1.5
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,709.12,FastJet,Kt,N2Plain,1.5
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,997.0,FastJet,Kt,N2Plain,1.5
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,1425.78,FastJet,Kt,N2Plain,1.5
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,1600.52,FastJet,Kt,N2Plain,1.5
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,2014.76,FastJet,Kt,N2Plain,1.5
events-ee-Z.hepmc3.gz,43.05,16,36.17577,Julia,CA,N2Tiled,3.0
events-ee-H.hepmc3.gz,64.97,16,58.46895000000001,Julia,CA,N2Tiled,3.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,113.27471,Julia,CA,N2Tiled,3.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,176.97198,Julia,CA,N2Tiled,3.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,224.23989,Julia,CA,N2Tiled,3.0
events-pp-1TeV.hepmc3.gz,226.98,16,287.87173,Julia,CA,N2Tiled,3.0
events-pp-2TeV.hepmc3.gz,226.98,16,287.91501,Julia,CA,N2Tiled,3.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,396.46315000000004,Julia,CA,N2Tiled,3.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,588.18644,Julia,CA,N2Tiled,3.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,803.7305900000001,Julia,CA,N2Tiled,3.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,1110.3781900000001,Julia,CA,N2Tiled,3.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,1333.79924,Julia,CA,N2Tiled,3.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,1516.39609,Julia,CA,N2Tiled,3.0
events-ee-Z.hepmc3.gz,43.05,16,20.610970000000002,Julia,Kt,N2Tiled,0.2
events-ee-H.hepmc3.gz,64.97,16,35.72047,Julia,Kt,N2Tiled,0.2
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,32.416599999999995,Julia,Kt,N2Tiled,0.2
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,47.39947,Julia,Kt,N2Tiled,0.2
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,57.91049,Julia,Kt,N2Tiled,0.2
events-pp-1TeV.hepmc3.gz,226.98,16,79.54086000000001,Julia,Kt,N2Tiled,0.2
events-pp-2TeV.hepmc3.gz,226.98,16,79.21576,Julia,Kt,N2Tiled,0.2
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,96.56192999999999,Julia,Kt,N2Tiled,0.2
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,141.48458,Julia,Kt,N2Tiled,0.2
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,201.06579000000002,Julia,Kt,N2Tiled,0.2
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,258.40482,Julia,Kt,N2Tiled,0.2
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,272.71823,Julia,Kt,N2Tiled,0.2
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,357.08099999999996,Julia,Kt,N2Tiled,0.2
events-ee-Z.hepmc3.gz,43.05,16,23.77458,Julia,AntiKt,N2Plain,1.0
events-ee-H.hepmc3.gz,64.97,16,40.278580000000005,Julia,AntiKt,N2Plain,1.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,77.56337,Julia,AntiKt,N2Plain,1.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,131.86212,Julia,AntiKt,N2Plain,1.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,175.72499,Julia,AntiKt,N2Plain,1.0
events-pp-1TeV.hepmc3.gz,226.98,16,229.32474000000002,Julia,AntiKt,N2Plain,1.0
events-pp-2TeV.hepmc3.gz,226.98,16,229.08169,Julia,AntiKt,N2Plain,1.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,342.33978,Julia,AntiKt,N2Plain,1.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,509.6098,Julia,AntiKt,N2Plain,1.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,736.32356,Julia,AntiKt,N2Plain,1.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,1011.87178,Julia,AntiKt,N2Plain,1.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,1128.87256,Julia,AntiKt,N2Plain,1.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,1436.5711900000001,Julia,AntiKt,N2Plain,1.0
events-ee-Z.hepmc3.gz,43.05,16,25.750370000000004,Julia,CA,N2Plain,2.0
events-ee-H.hepmc3.gz,64.97,16,43.07931000000001,Julia,CA,N2Plain,2.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,85.93921,Julia,CA,N2Plain,2.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,142.93329,Julia,CA,N2Plain,2.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,190.31733,Julia,CA,N2Plain,2.0
events-pp-1TeV.hepmc3.gz,226.98,16,247.53763999999998,Julia,CA,N2Plain,2.0
events-pp-2TeV.hepmc3.gz,226.98,16,246.98591,Julia,CA,N2Plain,2.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,363.14692,Julia,CA,N2Plain,2.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,536.20695,Julia,CA,N2Plain,2.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,741.60822,Julia,CA,N2Plain,2.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,1053.69304,Julia,CA,N2Plain,2.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,1181.52815,Julia,CA,N2Plain,2.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,1437.49802,Julia,CA,N2Plain,2.0
events-ee-Z.hepmc3.gz,43.05,16,32.21,FastJet,Kt,N2Plain,0.2
events-ee-H.hepmc3.gz,64.97,16,55.25,FastJet,Kt,N2Plain,0.2
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,571.23,FastJet,Kt,N2Plain,0.2
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,1324.64,FastJet,Kt,N2Plain,0.2
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,2180.27,FastJet,Kt,N2Plain,0.2
events-pp-1TeV.hepmc3.gz,226.98,16,2628.21,FastJet,Kt,N2Plain,0.2
events-pp-2TeV.hepmc3.gz,226.98,16,2627.6,FastJet,Kt,N2Plain,0.2
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,5465.52,FastJet,Kt,N2Plain,0.2
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,8878.17,FastJet,Kt,N2Plain,0.2
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,13567.9,FastJet,Kt,N2Plain,0.2
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,21924.3,FastJet,Kt,N2Plain,0.2
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,22907.2,FastJet,Kt,N2Plain,0.2
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,31454.2,FastJet,Kt,N2Plain,0.2
events-ee-Z.hepmc3.gz,43.05,16,19.93,FastJet,Kt,N2Tiled,0.2
events-ee-H.hepmc3.gz,64.97,16,28.81,FastJet,Kt,N2Tiled,0.2
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,45.7,FastJet,Kt,N2Tiled,0.2
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,60.29,FastJet,Kt,N2Tiled,0.2
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,71.97,FastJet,Kt,N2Tiled,0.2
events-pp-1TeV.hepmc3.gz,226.98,16,84.77,FastJet,Kt,N2Tiled,0.2
events-pp-2TeV.hepmc3.gz,226.98,16,84.72,FastJet,Kt,N2Tiled,0.2
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,106.55,FastJet,Kt,N2Tiled,0.2
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,138.91,FastJet,Kt,N2Tiled,0.2
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,172.66,FastJet,Kt,N2Tiled,0.2
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,218.74,FastJet,Kt,N2Tiled,0.2
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,244.15,FastJet,Kt,N2Tiled,0.2
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,287.62,FastJet,Kt,N2Tiled,0.2
events-ee-Z.hepmc3.gz,43.05,16,19.86,FastJet,CA,N2Tiled,0.2
events-ee-H.hepmc3.gz,64.97,16,29.19,FastJet,CA,N2Tiled,0.2
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,45.72,FastJet,CA,N2Tiled,0.2
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,60.27,FastJet,CA,N2Tiled,0.2
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,72.03,FastJet,CA,N2Tiled,0.2
events-pp-1TeV.hepmc3.gz,226.98,16,85.79,FastJet,CA,N2Tiled,0.2
events-pp-2TeV.hepmc3.gz,226.98,16,84.8,FastJet,CA,N2Tiled,0.2
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,106.03,FastJet,CA,N2Tiled,0.2
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,138.26,FastJet,CA,N2Tiled,0.2
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,172.6,FastJet,CA,N2Tiled,0.2
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,218.28,FastJet,CA,N2Tiled,0.2
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,243.89,FastJet,CA,N2Tiled,0.2
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,287.41,FastJet,CA,N2Tiled,0.2
events-ee-Z.hepmc3.gz,43.05,16,35.01078,Julia,AntiKt,N2Tiled,3.0
events-ee-H.hepmc3.gz,64.97,16,55.82047000000001,Julia,AntiKt,N2Tiled,3.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,105.20638000000001,Julia,AntiKt,N2Tiled,3.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,164.08197,Julia,AntiKt,N2Tiled,3.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,208.1405,Julia,AntiKt,N2Tiled,3.0
events-pp-1TeV.hepmc3.gz,226.98,16,265.17515,Julia,AntiKt,N2Tiled,3.0
events-pp-2TeV.hepmc3.gz,226.98,16,264.81257,Julia,AntiKt,N2Tiled,3.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,365.86928,Julia,AntiKt,N2Tiled,3.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,533.08642,Julia,AntiKt,N2Tiled,3.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,734.4368000000001,Julia,AntiKt,N2Tiled,3.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,993.02921,Julia,AntiKt,N2Tiled,3.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,1209.3858200000002,Julia,AntiKt,N2Tiled,3.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,1314.77423,Julia,AntiKt,N2Tiled,3.0
events-ee-Z.hepmc3.gz,43.05,16,31.5,FastJet,CA,N2Plain,0.2
events-ee-H.hepmc3.gz,64.97,16,53.86,FastJet,CA,N2Plain,0.2
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,494.74,FastJet,CA,N2Plain,0.2
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,1173.72,FastJet,CA,N2Plain,0.2
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,1964.98,FastJet,CA,N2Plain,0.2
events-pp-1TeV.hepmc3.gz,226.98,16,2370.18,FastJet,CA,N2Plain,0.2
events-pp-2TeV.hepmc3.gz,226.98,16,2369.76,FastJet,CA,N2Plain,0.2
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,5027.75,FastJet,CA,N2Plain,0.2
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,8262.36,FastJet,CA,N2Plain,0.2
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,12769.8,FastJet,CA,N2Plain,0.2
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,21009.9,FastJet,CA,N2Plain,0.2
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,21475.9,FastJet,CA,N2Plain,0.2
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,29917.5,FastJet,CA,N2Plain,0.2
events-ee-Z.hepmc3.gz,43.05,16,25.97,FastJet,CA,N2Tiled,2.0
events-ee-H.hepmc3.gz,64.97,16,43.9,FastJet,CA,N2Tiled,2.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,87.33,FastJet,CA,N2Tiled,2.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,139.59,FastJet,CA,N2Tiled,2.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,177.23,FastJet,CA,N2Tiled,2.0
events-pp-1TeV.hepmc3.gz,226.98,16,232.26,FastJet,CA,N2Tiled,2.0
events-pp-2TeV.hepmc3.gz,226.98,16,232.55,FastJet,CA,N2Tiled,2.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,316.47,FastJet,CA,N2Tiled,2.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,455.36,FastJet,CA,N2Tiled,2.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,606.14,FastJet,CA,N2Tiled,2.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,826.02,FastJet,CA,N2Tiled,2.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,958.53,FastJet,CA,N2Tiled,2.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,1155.07,FastJet,CA,N2Tiled,2.0
events-ee-Z.hepmc3.gz,43.05,16,26.17,FastJet,CA,N2Tiled,3.0
events-ee-H.hepmc3.gz,64.97,16,43.81,FastJet,CA,N2Tiled,3.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,96.76,FastJet,CA,N2Tiled,3.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,157.97,FastJet,CA,N2Tiled,3.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,203.98,FastJet,CA,N2Tiled,3.0
events-pp-1TeV.hepmc3.gz,226.98,16,266.73,FastJet,CA,N2Tiled,3.0
events-pp-2TeV.hepmc3.gz,226.98,16,267.01,FastJet,CA,N2Tiled,3.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,375.91,FastJet,CA,N2Tiled,3.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,551.78,FastJet,CA,N2Tiled,3.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,747.33,FastJet,CA,N2Tiled,3.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,1034.07,FastJet,CA,N2Tiled,3.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,1210.91,FastJet,CA,N2Tiled,3.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,1474.9,FastJet,CA,N2Tiled,3.0
events-ee-Z.hepmc3.gz,43.05,16,31.498800000000003,Julia,Kt,N2Tiled,1.0
events-ee-H.hepmc3.gz,64.97,16,50.37917,Julia,Kt,N2Tiled,1.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,79.52867,Julia,Kt,N2Tiled,1.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,120.83333,Julia,Kt,N2Tiled,1.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,147.405,Julia,Kt,N2Tiled,1.0
events-pp-1TeV.hepmc3.gz,226.98,16,190.39363,Julia,Kt,N2Tiled,1.0
events-pp-2TeV.hepmc3.gz,226.98,16,189.22475000000003,Julia,Kt,N2Tiled,1.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,246.79185,Julia,Kt,N2Tiled,1.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,337.66398000000004,Julia,Kt,N2Tiled,1.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,464.27479,Julia,Kt,N2Tiled,1.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,666.74129,Julia,Kt,N2Tiled,1.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,695.91205,Julia,Kt,N2Tiled,1.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,791.9795600000001,Julia,Kt,N2Tiled,1.0
events-ee-Z.hepmc3.gz,43.05,16,20.00694,Julia,CA,N2Plain,0.4
events-ee-H.hepmc3.gz,64.97,16,36.34134,Julia,CA,N2Plain,0.4
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,57.21049,Julia,CA,N2Plain,0.4
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,103.77510000000001,Julia,CA,N2Plain,0.4
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,144.89966,Julia,CA,N2Plain,0.4
events-pp-1TeV.hepmc3.gz,226.98,16,199.41581000000002,Julia,CA,N2Plain,0.4
events-pp-2TeV.hepmc3.gz,226.98,16,199.36533,Julia,CA,N2Plain,0.4
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,302.45264,Julia,CA,N2Plain,0.4
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,472.34775,Julia,CA,N2Plain,0.4
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,690.02535,Julia,CA,N2Plain,0.4
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,964.81645,Julia,CA,N2Plain,0.4
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,1148.46253,Julia,CA,N2Plain,0.4
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,1419.1649,Julia,CA,N2Plain,0.4
events-ee-Z.hepmc3.gz,43.05,16,24.22903,Julia,CA,N2Plain,1.0
events-ee-H.hepmc3.gz,64.97,16,41.13417999999999,Julia,CA,N2Plain,1.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,79.17558,Julia,CA,N2Plain,1.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,134.57649,Julia,CA,N2Plain,1.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,181.33857,Julia,CA,N2Plain,1.0
events-pp-1TeV.hepmc3.gz,226.98,16,237.18091,Julia,CA,N2Plain,1.0
events-pp-2TeV.hepmc3.gz,226.98,16,235.88418000000001,Julia,CA,N2Plain,1.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,351.08902,Julia,CA,N2Plain,1.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,526.7898700000001,Julia,CA,N2Plain,1.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,748.7247199999999,Julia,CA,N2Plain,1.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,1031.0624,Julia,CA,N2Plain,1.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,1174.5740700000001,Julia,CA,N2Plain,1.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,1439.9160399999998,Julia,CA,N2Plain,1.0
events-ee-Z.hepmc3.gz,43.05,16,24.2161,Julia,CA,N2Tiled,0.4
events-ee-H.hepmc3.gz,64.97,16,41.56929,Julia,CA,N2Tiled,0.4
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,44.116440000000004,Julia,CA,N2Tiled,0.4
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,67.80135,Julia,CA,N2Tiled,0.4
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,83.76575000000001,Julia,CA,N2Tiled,0.4
events-pp-1TeV.hepmc3.gz,226.98,16,114.60862000000002,Julia,CA,N2Tiled,0.4
events-pp-2TeV.hepmc3.gz,226.98,16,114.10037,Julia,CA,N2Tiled,0.4
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,145.04783,Julia,CA,N2Tiled,0.4
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,212.17032,Julia,CA,N2Tiled,0.4
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,304.98025,Julia,CA,N2Tiled,0.4
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,398.04265,Julia,CA,N2Tiled,0.4
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,473.43646,Julia,CA,N2Tiled,0.4
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,563.50585,Julia,CA,N2Tiled,0.4
events-ee-Z.hepmc3.gz,43.05,16,24.80841,Julia,Kt,N2Plain,1.0
events-ee-H.hepmc3.gz,64.97,16,41.359899999999996,Julia,Kt,N2Plain,1.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,80.28345,Julia,Kt,N2Plain,1.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,136.40259,Julia,Kt,N2Plain,1.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,182.12935000000002,Julia,Kt,N2Plain,1.0
events-pp-1TeV.hepmc3.gz,226.98,16,238.30689999999998,Julia,Kt,N2Plain,1.0
events-pp-2TeV.hepmc3.gz,226.98,16,237.70959,Julia,Kt,N2Plain,1.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,350.87642,Julia,Kt,N2Plain,1.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,526.57286,Julia,Kt,N2Plain,1.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,750.36747,Julia,Kt,N2Plain,1.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,1023.09773,Julia,Kt,N2Plain,1.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,1159.98664,Julia,Kt,N2Plain,1.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,1410.27401,Julia,Kt,N2Plain,1.0
events-ee-Z.hepmc3.gz,43.05,16,19.68,FastJet,Kt,N2Tiled,1.0
events-ee-H.hepmc3.gz,64.97,16,31.6,FastJet,Kt,N2Tiled,1.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,53.43,FastJet,Kt,N2Tiled,1.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,81.78,FastJet,Kt,N2Tiled,1.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,100.57,FastJet,Kt,N2Tiled,1.0
events-pp-1TeV.hepmc3.gz,226.98,16,130.07,FastJet,Kt,N2Tiled,1.0
events-pp-2TeV.hepmc3.gz,226.98,16,130.3,FastJet,Kt,N2Tiled,1.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,170.17,FastJet,Kt,N2Tiled,1.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,233.17,FastJet,Kt,N2Tiled,1.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,300.99,FastJet,Kt,N2Tiled,1.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,390.93,FastJet,Kt,N2Tiled,1.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,437.93,FastJet,Kt,N2Tiled,1.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,519.56,FastJet,Kt,N2Tiled,1.0
events-ee-Z.hepmc3.gz,43.05,16,19.83653,Julia,CA,N2Tiled,0.2
events-ee-H.hepmc3.gz,64.97,16,34.67612,Julia,CA,N2Tiled,0.2
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,31.46453,Julia,CA,N2Tiled,0.2
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,45.56094,Julia,CA,N2Tiled,0.2
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,55.004670000000004,Julia,CA,N2Tiled,0.2
events-pp-1TeV.hepmc3.gz,226.98,16,74.57480000000001,Julia,CA,N2Tiled,0.2
events-pp-2TeV.hepmc3.gz,226.98,16,74.38164,Julia,CA,N2Tiled,0.2
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,93.55942999999999,Julia,CA,N2Tiled,0.2
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,138.37197,Julia,CA,N2Tiled,0.2
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,179.23003,Julia,CA,N2Tiled,0.2
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,231.40131000000002,Julia,CA,N2Tiled,0.2
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,281.40946,Julia,CA,N2Tiled,0.2
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,339.54908,Julia,CA,N2Tiled,0.2
