file,mean_particles,n_samples,time_per_event,backend,algorithm,strategy,R,p
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,674.77613,Julia,AntiKt,N2Plain,1.0,-1.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,1014.1074000000001,Julia,AntiKt,N2Plain,1.0,-1.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,1446.81916,Julia,AntiKt,N2Plain,1.0,-1.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,2017.22956,Julia,AntiKt,N2Plain,1.0,-1.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,2298.06448,Julia,AntiKt,N2Plain,1.0,-1.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,2822.5990500000003,Julia,AntiKt,N2Plain,1.0,-1.0
events-ee-Z.hepmc3.gz,43.05,16,36.04,FastJet,Kt,N2Tiled,2.0,1.0
events-ee-H.hepmc3.gz,64.97,16,61.19,FastJet,Kt,N2Tiled,2.0,1.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,123.29,FastJet,Kt,N2Tiled,2.0,1.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,198.47,FastJet,Kt,N2Tiled,2.0,1.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,253.98,FastJet,Kt,N2Tiled,2.0,1.0
events-pp-1TeV.hepmc3.gz,226.98,16,334.9,FastJet,Kt,N2Tiled,2.0,1.0
events-pp-2TeV.hepmc3.gz,226.98,16,334.65,FastJet,Kt,N2Tiled,2.0,1.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,457.12,FastJet,Kt,N2Tiled,2.0,1.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,659.19,FastJet,Kt,N2Tiled,2.0,1.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,885.79,FastJet,Kt,N2Tiled,2.0,1.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,1190.96,FastJet,Kt,N2Tiled,2.0,1.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,1379.96,FastJet,Kt,N2Tiled,2.0,1.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,1660.34,FastJet,Kt,N2Tiled,2.0,1.0
events-ee-Z.hepmc3.gz,43.05,16,35.37,FastJet,CA,N2Plain,0.4,0.0
events-ee-H.hepmc3.gz,64.97,16,63.36,FastJet,CA,N2Plain,0.4,0.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,473.62,FastJet,CA,N2Plain,0.4,0.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,961.48,FastJet,CA,N2Plain,0.4,0.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,1416.66,FastJet,CA,N2Plain,0.4,0.0
events-pp-1TeV.hepmc3.gz,226.98,16,1649.96,FastJet,CA,N2Plain,0.4,0.0
events-pp-2TeV.hepmc3.gz,226.98,16,1648.77,FastJet,CA,N2Plain,0.4,0.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,2981.71,FastJet,CA,N2Plain,0.4,0.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,4270.65,FastJet,CA,N2Plain,0.4,0.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,6243.94,FastJet,CA,N2Plain,0.4,0.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,8984.62,FastJet,CA,N2Plain,0.4,0.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,8674.03,FastJet,CA,N2Plain,0.4,0.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,11409.9,FastJet,CA,N2Plain,0.4,0.0
events-ee-Z.hepmc3.gz,43.05,16,58.976310000000005,Julia,AntiKt,N2Tiled,3.0,-1.0
events-ee-H.hepmc3.gz,64.97,16,94.33463,Julia,AntiKt,N2Tiled,3.0,-1.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,176.1059,Julia,AntiKt,N2Tiled,3.0,-1.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,274.69023,Julia,AntiKt,N2Tiled,3.0,-1.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,349.32533,Julia,AntiKt,N2Tiled,3.0,-1.0
events-pp-1TeV.hepmc3.gz,226.98,16,451.12269,Julia,AntiKt,N2Tiled,3.0,-1.0
events-pp-2TeV.hepmc3.gz,226.98,16,449.60361000000006,Julia,AntiKt,N2Tiled,3.0,-1.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,621.62563,Julia,AntiKt,N2Tiled,3.0,-1.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,920.9347200000001,Julia,AntiKt,N2Tiled,3.0,-1.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,1220.87425,Julia,AntiKt,N2Tiled,3.0,-1.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,1662.3128,Julia,AntiKt,N2Tiled,3.0,-1.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,1876.95038,Julia,AntiKt,N2Tiled,3.0,-1.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,2250.50551,Julia,AntiKt,N2Tiled,3.0,-1.0
events-ee-Z.hepmc3.gz,43.05,16,31.7,FastJet,Kt,N2Tiled,1.5,1.0
events-ee-H.hepmc3.gz,64.97,16,51.9,FastJet,Kt,N2Tiled,1.5,1.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,97.83,FastJet,Kt,N2Tiled,1.5,1.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,152.53,FastJet,Kt,N2Tiled,1.5,1.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,191.02,FastJet,Kt,N2Tiled,1.5,1.0
events-pp-1TeV.hepmc3.gz,226.98,16,247.76,FastJet,Kt,N2Tiled,1.5,1.0
events-pp-2TeV.hepmc3.gz,226.98,16,247.88,FastJet,Kt,N2Tiled,1.5,1.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,332.52,FastJet,Kt,N2Tiled,1.5,1.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,466.71,FastJet,Kt,N2Tiled,1.5,1.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,612.86,FastJet,Kt,N2Tiled,1.5,1.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,816.51,FastJet,Kt,N2Tiled,1.5,1.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,928.77,FastJet,Kt,N2Tiled,1.5,1.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,1113.74,FastJet,Kt,N2Tiled,1.5,1.0
events-ee-Z.hepmc3.gz,43.05,16,51.02,FastJet,CA,N2Plain,0.2,0.0
events-ee-H.hepmc3.gz,64.97,16,90.76,FastJet,CA,N2Plain,0.2,0.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,1116.05,FastJet,CA,N2Plain,0.2,0.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,2827.16,FastJet,CA,N2Plain,0.2,0.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,4926.34,FastJet,CA,N2Plain,0.2,0.0
events-pp-1TeV.hepmc3.gz,226.98,16,5929.23,FastJet,CA,N2Plain,0.2,0.0
events-pp-2TeV.hepmc3.gz,226.98,16,5940.84,FastJet,CA,N2Plain,0.2,0.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,13098.5,FastJet,CA,N2Plain,0.2,0.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,21732.3,FastJet,CA,N2Plain,0.2,0.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,33581.4,FastJet,CA,N2Plain,0.2,0.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,54901.0,FastJet,CA,N2Plain,0.2,0.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,55745.5,FastJet,CA,N2Plain,0.2,0.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,76903.1,FastJet,CA,N2Plain,0.2,0.0
events-ee-Z.hepmc3.gz,43.05,16,53.71,FastJet,AntiKt,N2Plain,0.2,-1.0
events-ee-H.hepmc3.gz,64.97,16,93.94,FastJet,AntiKt,N2Plain,0.2,-1.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,1222.41,FastJet,AntiKt,N2Plain,0.2,-1.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,3030.78,FastJet,AntiKt,N2Plain,0.2,-1.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,5209.39,FastJet,AntiKt,N2Plain,0.2,-1.0
events-pp-1TeV.hepmc3.gz,226.98,16,6257.96,FastJet,AntiKt,N2Plain,0.2,-1.0
events-pp-2TeV.hepmc3.gz,226.98,16,6265.13,FastJet,AntiKt,N2Plain,0.2,-1.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,13560.8,FastJet,AntiKt,N2Plain,0.2,-1.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,22193.2,FastJet,AntiKt,N2Plain,0.2,-1.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,34159.4,FastJet,AntiKt,N2Plain,0.2,-1.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,55101.6,FastJet,AntiKt,N2Plain,0.2,-1.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,55952.0,FastJet,AntiKt,N2Plain,0.2,-1.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,76899.4,FastJet,AntiKt,N2Plain,0.2,-1.0
events-ee-Z.hepmc3.gz,43.05,16,34.34,FastJet,Kt,N2Tiled,0.2,1.0
events-ee-H.hepmc3.gz,64.97,16,47.81,FastJet,Kt,N2Tiled,0.2,1.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,84.68,FastJet,Kt,N2Tiled,0.2,1.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,111.85,FastJet,Kt,N2Tiled,0.2,1.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,134.24,FastJet,Kt,N2Tiled,0.2,1.0
events-pp-1TeV.hepmc3.gz,226.98,16,154.4,FastJet,Kt,N2Tiled,0.2,1.0
events-pp-2TeV.hepmc3.gz,226.98,16,154.63,FastJet,Kt,N2Tiled,0.2,1.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,196.93,FastJet,Kt,N2Tiled,0.2,1.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,255.3,FastJet,Kt,N2Tiled,0.2,1.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,319.84,FastJet,Kt,N2Tiled,0.2,1.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,408.26,FastJet,Kt,N2Tiled,0.2,1.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,451.42,FastJet,Kt,N2Tiled,0.2,1.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,534.44,FastJet,Kt,N2Tiled,0.2,1.0
events-ee-Z.hepmc3.gz,43.05,16,27.62,FastJet,CA,N2Tiled,0.4,0.0
events-ee-H.hepmc3.gz,64.97,16,44.06,FastJet,CA,N2Tiled,0.4,0.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,60.43,FastJet,CA,N2Tiled,0.4,0.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,90.17,FastJet,CA,N2Tiled,0.4,0.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,111.78,FastJet,CA,N2Tiled,0.4,0.0
events-pp-1TeV.hepmc3.gz,226.98,16,144.84,FastJet,CA,N2Tiled,0.4,0.0
events-pp-2TeV.hepmc3.gz,226.98,16,144.86,FastJet,CA,N2Tiled,0.4,0.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,189.11,FastJet,CA,N2Tiled,0.4,0.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,261.14,FastJet,CA,N2Tiled,0.4,0.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,337.34,FastJet,CA,N2Tiled,0.4,0.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,441.85,FastJet,CA,N2Tiled,0.4,0.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,495.96,FastJet,CA,N2Tiled,0.4,0.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,592.47,FastJet,CA,N2Tiled,0.4,0.0
events-ee-Z.hepmc3.gz,43.05,16,29.74828,Julia,AntiKt,N2Plain,0.2,-1.0
events-ee-H.hepmc3.gz,64.97,16,56.77041,Julia,AntiKt,N2Plain,0.2,-1.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,75.98241,Julia,AntiKt,N2Plain,0.2,-1.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,138.73065,Julia,AntiKt,N2Plain,0.2,-1.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,196.21940999999998,Julia,AntiKt,N2Plain,0.2,-1.0
events-pp-1TeV.hepmc3.gz,226.98,16,282.63848,Julia,AntiKt,N2Plain,0.2,-1.0
events-pp-2TeV.hepmc3.gz,226.98,16,281.23466,Julia,AntiKt,N2Plain,0.2,-1.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,422.85166,Julia,AntiKt,N2Plain,0.2,-1.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,684.03551,Julia,AntiKt,N2Plain,0.2,-1.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,984.35894,Julia,AntiKt,N2Plain,0.2,-1.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,1430.5592199999999,Julia,AntiKt,N2Plain,0.2,-1.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,1708.20047,Julia,AntiKt,N2Plain,0.2,-1.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,2177.65233,Julia,AntiKt,N2Plain,0.2,-1.0
events-ee-Z.hepmc3.gz,43.05,16,41.88089,Julia,Kt,N2Tiled,0.4,1.0
events-ee-H.hepmc3.gz,64.97,16,69.39658,Julia,Kt,N2Tiled,0.4,1.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,78.49601000000001,Julia,Kt,N2Tiled,0.4,1.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,119.96601000000001,Julia,Kt,N2Tiled,0.4,1.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,149.53367,Julia,Kt,N2Tiled,0.4,1.0
events-pp-1TeV.hepmc3.gz,226.98,16,203.33342000000002,Julia,Kt,N2Tiled,0.4,1.0
events-pp-2TeV.hepmc3.gz,226.98,16,207.26104999999998,Julia,Kt,N2Tiled,0.4,1.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,260.48048,Julia,Kt,N2Tiled,0.4,1.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,376.27605000000005,Julia,Kt,N2Tiled,0.4,1.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,460.19471,Julia,Kt,N2Tiled,0.4,1.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,688.68795,Julia,Kt,N2Tiled,0.4,1.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,749.32413,Julia,Kt,N2Tiled,0.4,1.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,892.15447,Julia,Kt,N2Tiled,0.4,1.0
events-ee-Z.hepmc3.gz,43.05,16,33.153130000000004,Julia,CA,N2Tiled,0.2,0.0
events-ee-H.hepmc3.gz,64.97,16,57.23464,Julia,CA,N2Tiled,0.2,0.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,54.97645000000001,Julia,CA,N2Tiled,0.2,0.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,80.51544,Julia,CA,N2Tiled,0.2,0.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,98.1436,Julia,CA,N2Tiled,0.2,0.0
events-pp-1TeV.hepmc3.gz,226.98,16,130.87299000000002,Julia,CA,N2Tiled,0.2,0.0
events-pp-2TeV.hepmc3.gz,226.98,16,130.72742,Julia,CA,N2Tiled,0.2,0.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,166.94755,Julia,CA,N2Tiled,0.2,0.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,230.01186,Julia,CA,N2Tiled,0.2,0.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,327.6267,Julia,CA,N2Tiled,0.2,0.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,391.6918,Julia,CA,N2Tiled,0.2,0.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,470.00768000000005,Julia,CA,N2Tiled,0.2,0.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,572.11441,Julia,CA,N2Tiled,0.2,0.0
events-ee-Z.hepmc3.gz,43.05,16,41.76167,Julia,Kt,N2Plain,1.0,1.0
events-ee-H.hepmc3.gz,64.97,16,71.10958000000001,Julia,Kt,N2Plain,1.0,1.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,143.23302999999999,Julia,Kt,N2Plain,1.0,1.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,250.4623,Julia,Kt,N2Plain,1.0,1.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,345.98823000000004,Julia,Kt,N2Plain,1.0,1.0
events-pp-1TeV.hepmc3.gz,226.98,16,456.59266,Julia,Kt,N2Plain,1.0,1.0
events-pp-2TeV.hepmc3.gz,226.98,16,454.17347,Julia,Kt,N2Plain,1.0,1.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,696.3499899999999,Julia,Kt,N2Plain,1.0,1.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,1040.37543,Julia,Kt,N2Plain,1.0,1.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,1484.07624,Julia,Kt,N2Plain,1.0,1.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,2076.72525,Julia,Kt,N2Plain,1.0,1.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,2345.17686,Julia,Kt,N2Plain,1.0,1.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,2883.9353600000004,Julia,Kt,N2Plain,1.0,1.0
events-ee-Z.hepmc3.gz,43.05,16,55.36721000000001,Julia,Kt,N2Tiled,1.5,1.0
events-ee-H.hepmc3.gz,64.97,16,87.83806,Julia,Kt,N2Tiled,1.5,1.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,153.83595000000003,Julia,Kt,N2Tiled,1.5,1.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,233.52605,Julia,Kt,N2Tiled,1.5,1.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,290.91128000000003,Julia,Kt,N2Tiled,1.5,1.0
events-pp-1TeV.hepmc3.gz,226.98,16,369.92546999999996,Julia,Kt,N2Tiled,1.5,1.0
events-pp-2TeV.hepmc3.gz,226.98,16,369.49721,Julia,Kt,N2Tiled,1.5,1.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,486.86961,Julia,Kt,N2Tiled,1.5,1.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,709.70941,Julia,Kt,N2Tiled,1.5,1.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,910.1464,Julia,Kt,N2Tiled,1.5,1.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,1203.31385,Julia,Kt,N2Tiled,1.5,1.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,1386.04588,Julia,Kt,N2Tiled,1.5,1.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,1630.1957,Julia,Kt,N2Tiled,1.5,1.0
events-ee-Z.hepmc3.gz,43.05,16,27.54,FastJet,AntiKt,N2Tiled,0.4,-1.0
events-ee-H.hepmc3.gz,64.97,16,43.19,FastJet,AntiKt,N2Tiled,0.4,-1.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,61.22,FastJet,AntiKt,N2Tiled,0.4,-1.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,90.69,FastJet,AntiKt,N2Tiled,0.4,-1.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,112.35,FastJet,AntiKt,N2Tiled,0.4,-1.0
events-pp-1TeV.hepmc3.gz,226.98,16,144.66,FastJet,AntiKt,N2Tiled,0.4,-1.0
events-pp-2TeV.hepmc3.gz,226.98,16,144.6,FastJet,AntiKt,N2Tiled,0.4,-1.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,189.22,FastJet,AntiKt,N2Tiled,0.4,-1.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,260.56,FastJet,AntiKt,N2Tiled,0.4,-1.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,335.94,FastJet,AntiKt,N2Tiled,0.4,-1.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,439.94,FastJet,AntiKt,N2Tiled,0.4,-1.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,491.9,FastJet,AntiKt,N2Tiled,0.4,-1.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,587.31,FastJet,AntiKt,N2Tiled,0.4,-1.0
events-ee-Z.hepmc3.gz,43.05,16,44.961710000000004,Julia,AntiKt,N2Plain,3.0,-1.0
events-ee-H.hepmc3.gz,64.97,16,75.40258,Julia,AntiKt,N2Plain,3.0,-1.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,151.63299,Julia,AntiKt,N2Plain,3.0,-1.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,257.03524,Julia,AntiKt,N2Plain,3.0,-1.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,352.23019,Julia,AntiKt,N2Plain,3.0,-1.0
events-pp-1TeV.hepmc3.gz,226.98,16,453.44113,Julia,AntiKt,N2Plain,3.0,-1.0
events-pp-2TeV.hepmc3.gz,226.98,16,457.05243,Julia,AntiKt,N2Plain,3.0,-1.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,682.69197,Julia,AntiKt,N2Plain,3.0,-1.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,1010.39931,Julia,AntiKt,N2Plain,3.0,-1.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,1439.28433,Julia,AntiKt,N2Plain,3.0,-1.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,1989.87005,Julia,AntiKt,N2Plain,3.0,-1.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,2242.82195,Julia,AntiKt,N2Plain,3.0,-1.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,2756.27517,Julia,AntiKt,N2Plain,3.0,-1.0
events-ee-Z.hepmc3.gz,43.05,16,31.59,FastJet,CA,N2Plain,2.0,0.0
events-ee-H.hepmc3.gz,64.97,16,57.53,FastJet,CA,N2Plain,2.0,0.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,143.57,FastJet,CA,N2Plain,2.0,0.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,262.67,FastJet,CA,N2Plain,2.0,0.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,371.24,FastJet,CA,N2Plain,2.0,0.0
events-pp-1TeV.hepmc3.gz,226.98,16,489.58,FastJet,CA,N2Plain,2.0,0.0
events-pp-2TeV.hepmc3.gz,226.98,16,490.33,FastJet,CA,N2Plain,2.0,0.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,764.94,FastJet,CA,N2Plain,2.0,0.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,1170.93,FastJet,CA,N2Plain,2.0,0.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,1668.33,FastJet,CA,N2Plain,2.0,0.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,2410.49,FastJet,CA,N2Plain,2.0,0.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,2746.89,FastJet,CA,N2Plain,2.0,0.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,3457.53,FastJet,CA,N2Plain,2.0,0.0
events-ee-Z.hepmc3.gz,43.05,16,34.39,FastJet,AntiKt,N2Tiled,0.2,-1.0
events-ee-H.hepmc3.gz,64.97,16,47.84,FastJet,AntiKt,N2Tiled,0.2,-1.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,85.05,FastJet,AntiKt,N2Tiled,0.2,-1.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,112.41,FastJet,AntiKt,N2Tiled,0.2,-1.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,134.34,FastJet,AntiKt,N2Tiled,0.2,-1.0
events-pp-1TeV.hepmc3.gz,226.98,16,154.94,FastJet,AntiKt,N2Tiled,0.2,-1.0
events-pp-2TeV.hepmc3.gz,226.98,16,154.88,FastJet,AntiKt,N2Tiled,0.2,-1.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,197.66,FastJet,AntiKt,N2Tiled,0.2,-1.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,255.84,FastJet,AntiKt,N2Tiled,0.2,-1.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,320.64,FastJet,AntiKt,N2Tiled,0.2,-1.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,407.97,FastJet,AntiKt,N2Tiled,0.2,-1.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,449.5,FastJet,AntiKt,N2Tiled,0.2,-1.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,532.94,FastJet,AntiKt,N2Tiled,0.2,-1.0
events-ee-Z.hepmc3.gz,43.05,16,30.16,FastJet,CA,N2Tiled,1.0,0.0
events-ee-H.hepmc3.gz,64.97,16,49.26,FastJet,CA,N2Tiled,1.0,0.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,80.51,FastJet,CA,N2Tiled,1.0,0.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,124.52,FastJet,CA,N2Tiled,1.0,0.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,155.03,FastJet,CA,N2Tiled,1.0,0.0
events-pp-1TeV.hepmc3.gz,226.98,16,200.37,FastJet,CA,N2Tiled,1.0,0.0
events-pp-2TeV.hepmc3.gz,226.98,16,200.56,FastJet,CA,N2Tiled,1.0,0.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,265.93,FastJet,CA,N2Tiled,1.0,0.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,367.97,FastJet,CA,N2Tiled,1.0,0.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,480.06,FastJet,CA,N2Tiled,1.0,0.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,632.34,FastJet,CA,N2Tiled,1.0,0.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,711.78,FastJet,CA,N2Tiled,1.0,0.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,851.58,FastJet,CA,N2Tiled,1.0,0.0
events-ee-Z.hepmc3.gz,43.05,16,35.706289999999996,Julia,AntiKt,N2Plain,0.4,-1.0
events-ee-H.hepmc3.gz,64.97,16,65.87946,Julia,AntiKt,N2Plain,0.4,-1.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,105.51982,Julia,AntiKt,N2Plain,0.4,-1.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,194.55252000000002,Julia,AntiKt,N2Plain,0.4,-1.0
