file,mean_particles,n_samples,time_per_event,backend,algorithm,strategy,R
events-ee-Z.hepmc3.gz,43.05,16,37.49,FastJet,CA,N2Tiled,3.0
events-ee-H.hepmc3.gz,64.97,16,64.12,FastJet,CA,N2Tiled,3.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,139.08,FastJet,CA,N2Tiled,3.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,229.63,FastJet,CA,N2Tiled,3.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,299.34,FastJet,CA,N2Tiled,3.0
events-pp-1TeV.hepmc3.gz,226.98,16,396.07,FastJet,CA,N2Tiled,3.0
events-pp-2TeV.hepmc3.gz,226.98,16,395.75,FastJet,CA,N2Tiled,3.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,554.62,FastJet,CA,N2Tiled,3.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,818.42,FastJet,CA,N2Tiled,3.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,1107.14,FastJet,CA,N2Tiled,3.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,1526.59,FastJet,CA,N2Tiled,3.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,1783.95,FastJet,CA,N2Tiled,3.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,2169.5,FastJet,CA,N2Tiled,3.0
events-ee-Z.hepmc3.gz,43.05,16,25.40544,Julia,AntiKt,N2Plain,3.0
events-ee-H.hepmc3.gz,64.97,16,46.687839999999994,Julia,AntiKt,N2Plain,3.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,104.03795,Julia,AntiKt,N2Plain,3.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,189.26717,Julia,AntiKt,N2Plain,3.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,268.03615,Julia,AntiKt,N2Plain,3.0
events-pp-1TeV.hepmc3.gz,226.98,16,351.94883000000004,Julia,AntiKt,N2Plain,3.0
events-pp-2TeV.hepmc3.gz,226.98,16,351.58569000000006,Julia,AntiKt,N2Plain,3.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,544.14219,Julia,AntiKt,N2Plain,3.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,834.0481500000001,Julia,AntiKt,N2Plain,3.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,1183.26378,Julia,AntiKt,N2Plain,3.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,1756.0258000000001,Julia,AntiKt,N2Plain,3.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,1917.06905,Julia,AntiKt,N2Plain,3.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,2416.11121,Julia,AntiKt,N2Plain,3.0
events-ee-Z.hepmc3.gz,43.05,16,16.40513,Julia,CA,N2Plain,0.2
events-ee-H.hepmc3.gz,64.97,16,36.061930000000004,Julia,CA,N2Plain,0.2
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,55.79292,Julia,CA,N2Plain,0.2
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,110.38555000000001,Julia,CA,N2Plain,0.2
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,165.29083,Julia,CA,N2Plain,0.2
events-pp-1TeV.hepmc3.gz,226.98,16,241.70048,Julia,CA,N2Plain,0.2
events-pp-2TeV.hepmc3.gz,226.98,16,241.13765999999998,Julia,CA,N2Plain,0.2
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,374.74547,Julia,CA,N2Plain,0.2
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,625.9895700000001,Julia,CA,N2Plain,0.2
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,917.21704,Julia,CA,N2Plain,0.2
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,1395.54697,Julia,CA,N2Plain,0.2
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,1630.18155,Julia,CA,N2Plain,0.2
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,2070.11498,Julia,CA,N2Plain,0.2
events-ee-Z.hepmc3.gz,43.05,16,16.61892,Julia,Kt,N2Plain,0.2
events-ee-H.hepmc3.gz,64.97,16,34.19936,Julia,Kt,N2Plain,0.2
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,55.89794,Julia,Kt,N2Plain,0.2
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,108.21177,Julia,Kt,N2Plain,0.2
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,160.26628,Julia,Kt,N2Plain,0.2
events-pp-1TeV.hepmc3.gz,226.98,16,226.12488000000002,Julia,Kt,N2Plain,0.2
events-pp-2TeV.hepmc3.gz,226.98,16,224.90542000000002,Julia,Kt,N2Plain,0.2
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,354.93783,Julia,Kt,N2Plain,0.2
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,583.48665,Julia,Kt,N2Plain,0.2
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,857.89366,Julia,Kt,N2Plain,0.2
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,1296.89807,Julia,Kt,N2Plain,0.2
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,1496.02954,Julia,Kt,N2Plain,0.2
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,1894.1389100000001,Julia,Kt,N2Plain,0.2
events-ee-Z.hepmc3.gz,43.05,16,29.97,FastJet,Kt,N2Plain,2.0
events-ee-H.hepmc3.gz,64.97,16,53.81,FastJet,Kt,N2Plain,2.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,138.47,FastJet,Kt,N2Plain,2.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,253.6,FastJet,Kt,N2Plain,2.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,358.09,FastJet,Kt,N2Plain,2.0
events-pp-1TeV.hepmc3.gz,226.98,16,471.92,FastJet,Kt,N2Plain,2.0
events-pp-2TeV.hepmc3.gz,226.98,16,471.04,FastJet,Kt,N2Plain,2.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,735.52,FastJet,Kt,N2Plain,2.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,1129.31,FastJet,Kt,N2Plain,2.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,1605.33,FastJet,Kt,N2Plain,2.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,2315.64,FastJet,Kt,N2Plain,2.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,2624.69,FastJet,Kt,N2Plain,2.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,3304.1,FastJet,Kt,N2Plain,2.0
events-ee-Z.hepmc3.gz,43.05,16,36.25171,Julia,Kt,N2Tiled,2.0
events-ee-H.hepmc3.gz,64.97,16,61.19747,Julia,Kt,N2Tiled,2.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,118.67415000000001,Julia,Kt,N2Tiled,2.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,188.56493999999998,Julia,Kt,N2Tiled,2.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,238.26147,Julia,Kt,N2Tiled,2.0
events-pp-1TeV.hepmc3.gz,226.98,16,312.3237,Julia,Kt,N2Tiled,2.0
events-pp-2TeV.hepmc3.gz,226.98,16,313.05159,Julia,Kt,N2Tiled,2.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,419.75801,Julia,Kt,N2Tiled,2.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,601.53192,Julia,Kt,N2Tiled,2.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,818.36182,Julia,Kt,N2Tiled,2.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,1108.27276,Julia,Kt,N2Tiled,2.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,1274.73342,Julia,Kt,N2Tiled,2.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,1524.60005,Julia,Kt,N2Tiled,2.0
events-ee-Z.hepmc3.gz,43.05,16,26.99,FastJet,AntiKt,N2Tiled,0.4
events-ee-H.hepmc3.gz,64.97,16,42.65,FastJet,AntiKt,N2Tiled,0.4
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,60.15,FastJet,AntiKt,N2Tiled,0.4
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,89.55,FastJet,AntiKt,N2Tiled,0.4
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,111.62,FastJet,AntiKt,N2Tiled,0.4
events-pp-1TeV.hepmc3.gz,226.98,16,143.21,FastJet,AntiKt,N2Tiled,0.4
events-pp-2TeV.hepmc3.gz,226.98,16,143.17,FastJet,AntiKt,N2Tiled,0.4
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,187.47,FastJet,AntiKt,N2Tiled,0.4
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,257.84,FastJet,AntiKt,N2Tiled,0.4
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,333.73,FastJet,AntiKt,N2Tiled,0.4
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,437.43,FastJet,AntiKt,N2Tiled,0.4
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,488.66,FastJet,AntiKt,N2Tiled,0.4
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,584.09,FastJet,AntiKt,N2Tiled,0.4
events-ee-Z.hepmc3.gz,43.05,16,25.27881,Julia,AntiKt,N2Plain,2.0
events-ee-H.hepmc3.gz,64.97,16,46.772619999999996,Julia,AntiKt,N2Plain,2.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,105.26165,Julia,AntiKt,N2Plain,2.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,192.89568,Julia,AntiKt,N2Plain,2.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,271.70605,Julia,AntiKt,N2Plain,2.0
events-pp-1TeV.hepmc3.gz,226.98,16,360.9544,Julia,AntiKt,N2Plain,2.0
events-pp-2TeV.hepmc3.gz,226.98,16,359.87158999999997,Julia,AntiKt,N2Plain,2.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,559.21854,Julia,AntiKt,N2Plain,2.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,853.46029,Julia,AntiKt,N2Plain,2.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,1206.60823,Julia,AntiKt,N2Plain,2.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,1799.13364,Julia,AntiKt,N2Plain,2.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,1970.0484700000002,Julia,AntiKt,N2Plain,2.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,2472.47033,Julia,AntiKt,N2Plain,2.0
events-ee-Z.hepmc3.gz,43.05,16,29.47,FastJet,AntiKt,N2Plain,2.0
events-ee-H.hepmc3.gz,64.97,16,52.43,FastJet,AntiKt,N2Plain,2.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,123.22,FastJet,AntiKt,N2Plain,2.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,221.48,FastJet,AntiKt,N2Plain,2.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,310.29,FastJet,AntiKt,N2Plain,2.0
events-pp-1TeV.hepmc3.gz,226.98,16,405.04,FastJet,AntiKt,N2Plain,2.0
events-pp-2TeV.hepmc3.gz,226.98,16,405.49,FastJet,AntiKt,N2Plain,2.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,622.19,FastJet,AntiKt,N2Plain,2.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,944.78,FastJet,AntiKt,N2Plain,2.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,1332.59,FastJet,AntiKt,N2Plain,2.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,1922.63,FastJet,AntiKt,N2Plain,2.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,2169.22,FastJet,AntiKt,N2Plain,2.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,2731.66,FastJet,AntiKt,N2Plain,2.0
events-ee-Z.hepmc3.gz,43.05,16,23.21399,Julia,CA,N2Plain,1.0
events-ee-H.hepmc3.gz,64.97,16,44.415110000000006,Julia,CA,N2Plain,1.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,101.04429,Julia,CA,N2Plain,1.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,190.68378,Julia,CA,N2Plain,1.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,273.19729,Julia,CA,N2Plain,1.0
events-pp-1TeV.hepmc3.gz,226.98,16,368.87616,Julia,CA,N2Plain,1.0
events-pp-2TeV.hepmc3.gz,226.98,16,368.16904999999997,Julia,CA,N2Plain,1.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,578.04762,Julia,CA,N2Plain,1.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,889.76948,Julia,CA,N2Plain,1.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,1269.85356,Julia,CA,N2Plain,1.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,1838.15855,Julia,CA,N2Plain,1.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,2092.9939,Julia,CA,N2Plain,1.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,2628.48347,Julia,CA,N2Plain,1.0
events-ee-Z.hepmc3.gz,43.05,16,27.14,FastJet,CA,N2Tiled,0.4
events-ee-H.hepmc3.gz,64.97,16,43.36,FastJet,CA,N2Tiled,0.4
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,59.49,FastJet,CA,N2Tiled,0.4
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,89.21,FastJet,CA,N2Tiled,0.4
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,110.94,FastJet,CA,N2Tiled,0.4
events-pp-1TeV.hepmc3.gz,226.98,16,143.5,FastJet,CA,N2Tiled,0.4
events-pp-2TeV.hepmc3.gz,226.98,16,144.2,FastJet,CA,N2Tiled,0.4
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,187.1,FastJet,CA,N2Tiled,0.4
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,258.66,FastJet,CA,N2Tiled,0.4
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,334.97,FastJet,CA,N2Tiled,0.4
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,439.59,FastJet,CA,N2Tiled,0.4
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,493.01,FastJet,CA,N2Tiled,0.4
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,589.86,FastJet,CA,N2Tiled,0.4
events-ee-Z.hepmc3.gz,43.05,16,29.23,FastJet,AntiKt,N2Plain,1.0
events-ee-H.hepmc3.gz,64.97,16,52.4,FastJet,AntiKt,N2Plain,1.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,135.58,FastJet,AntiKt,N2Plain,1.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,241.8,FastJet,AntiKt,N2Plain,1.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,340.31,FastJet,AntiKt,N2Plain,1.0
events-pp-1TeV.hepmc3.gz,226.98,16,436.43,FastJet,AntiKt,N2Plain,1.0
events-pp-2TeV.hepmc3.gz,226.98,16,436.7,FastJet,AntiKt,N2Plain,1.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,675.82,FastJet,AntiKt,N2Plain,1.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,1017.56,FastJet,AntiKt,N2Plain,1.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,1429.02,FastJet,AntiKt,N2Plain,1.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,2040.39,FastJet,AntiKt,N2Plain,1.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,2312.72,FastJet,AntiKt,N2Plain,1.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,2880.94,FastJet,AntiKt,N2Plain,1.0
events-ee-Z.hepmc3.gz,43.05,16,23.79811,Julia,CA,N2Plain,1.5
events-ee-H.hepmc3.gz,64.97,16,45.002939999999995,Julia,CA,N2Plain,1.5
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,103.93627000000001,Julia,CA,N2Plain,1.5
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,193.34760000000003,Julia,CA,N2Plain,1.5
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,275.64384,Julia,CA,N2Plain,1.5
events-pp-1TeV.hepmc3.gz,226.98,16,370.85566,Julia,CA,N2Plain,1.5
events-pp-2TeV.hepmc3.gz,226.98,16,369.49401,Julia,CA,N2Plain,1.5
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,576.66171,Julia,CA,N2Plain,1.5
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,888.4375100000001,Julia,CA,N2Plain,1.5
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,1267.83952,Julia,CA,N2Plain,1.5
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,1877.94655,Julia,CA,N2Plain,1.5
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,2080.75108,Julia,CA,N2Plain,1.5
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,2609.77156,Julia,CA,N2Plain,1.5
events-ee-Z.hepmc3.gz,43.05,16,20.246100000000002,Julia,AntiKt,N2Tiled,0.2
events-ee-H.hepmc3.gz,64.97,16,36.273070000000004,Julia,AntiKt,N2Tiled,0.2
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,36.59541,Julia,AntiKt,N2Tiled,0.2
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,54.65373,Julia,AntiKt,N2Tiled,0.2
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,67.31285,Julia,AntiKt,N2Tiled,0.2
events-pp-1TeV.hepmc3.gz,226.98,16,89.84162,Julia,AntiKt,N2Tiled,0.2
events-pp-2TeV.hepmc3.gz,226.98,16,88.54113,Julia,AntiKt,N2Tiled,0.2
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,110.20634,Julia,AntiKt,N2Tiled,0.2
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,153.33094,Julia,AntiKt,N2Tiled,0.2
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,215.49618999999998,Julia,AntiKt,N2Tiled,0.2
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,257.30214,Julia,AntiKt,N2Tiled,0.2
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,331.69459,Julia,AntiKt,N2Tiled,0.2
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,372.86701,Julia,AntiKt,N2Tiled,0.2
events-ee-Z.hepmc3.gz,43.05,16,30.96,FastJet,CA,N2Plain,1.5
events-ee-H.hepmc3.gz,64.97,16,56.75,FastJet,CA,N2Plain,1.5
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,143.0,FastJet,CA,N2Plain,1.5
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,262.24,FastJet,CA,N2Plain,1.5
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,371.78,FastJet,CA,N2Plain,1.5
events-pp-1TeV.hepmc3.gz,226.98,16,490.3,FastJet,CA,N2Plain,1.5
events-pp-2TeV.hepmc3.gz,226.98,16,489.71,FastJet,CA,N2Plain,1.5
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,766.2,FastJet,CA,N2Plain,1.5
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,1173.64,FastJet,CA,N2Plain,1.5
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,1668.75,FastJet,CA,N2Plain,1.5
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,2416.12,FastJet,CA,N2Plain,1.5
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,2742.42,FastJet,CA,N2Plain,1.5
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,3458.56,FastJet,CA,N2Plain,1.5
events-ee-Z.hepmc3.gz,43.05,16,50.65,FastJet,Kt,N2Plain,0.2
events-ee-H.hepmc3.gz,64.97,16,91.73,FastJet,Kt,N2Plain,0.2
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,1191.76,FastJet,Kt,N2Plain,0.2
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,2977.86,FastJet,Kt,N2Plain,0.2
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,5061.46,FastJet,Kt,N2Plain,0.2
events-pp-1TeV.hepmc3.gz,226.98,16,6137.27,FastJet,Kt,N2Plain,0.2
events-pp-2TeV.hepmc3.gz,226.98,16,6129.15,FastJet,Kt,N2Plain,0.2
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,13126.8,FastJet,Kt,N2Plain,0.2
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,21340.3,FastJet,Kt,N2Plain,0.2
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,32624.9,FastJet,Kt,N2Plain,0.2
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,52519.9,FastJet,Kt,N2Plain,0.2
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,54356.0,FastJet,Kt,N2Plain,0.2
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,74078.9,FastJet,Kt,N2Plain,0.2
events-ee-Z.hepmc3.gz,43.05,16,37.19,FastJet,CA,N2Tiled,2.0
events-ee-H.hepmc3.gz,64.97,16,63.62,FastJet,CA,N2Tiled,2.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,124.87,FastJet,CA,N2Tiled,2.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,201.81,FastJet,CA,N2Tiled,2.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,258.06,FastJet,CA,N2Tiled,2.0
events-pp-1TeV.hepmc3.gz,226.98,16,342.59,FastJet,CA,N2Tiled,2.0
events-pp-2TeV.hepmc3.gz,226.98,16,342.3,FastJet,CA,N2Tiled,2.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,467.19,FastJet,CA,N2Tiled,2.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,675.19,FastJet,CA,N2Tiled,2.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,902.43,FastJet,CA,N2Tiled,2.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,1226.96,FastJet,CA,N2Tiled,2.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,1427.24,FastJet,CA,N2Tiled,2.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,1719.02,FastJet,CA,N2Tiled,2.0
events-ee-Z.hepmc3.gz,43.05,16,24.21045,Julia,CA,N2Plain,2.0
events-ee-H.hepmc3.gz,64.97,16,45.43229,Julia,CA,N2Plain,2.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,105.29439,Julia,CA,N2Plain,2.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,194.28767,Julia,CA,N2Plain,2.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,276.38694,Julia,CA,N2Plain,2.0
events-pp-1TeV.hepmc3.gz,226.98,16,370.70699,Julia,CA,N2Plain,2.0
events-pp-2TeV.hepmc3.gz,226.98,16,370.38919999999996,Julia,CA,N2Plain,2.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,576.17945,Julia,CA,N2Plain,2.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,888.65516,Julia,CA,N2Plain,2.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,1270.12944,Julia,CA,N2Plain,2.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,1870.24603,Julia,CA,N2Plain,2.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,2068.25757,Julia,CA,N2Plain,2.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,2609.0162600000003,Julia,CA,N2Plain,2.0
events-ee-Z.hepmc3.gz,43.05,16,31.709960000000002,Julia,AntiKt,N2Tiled,1.0
events-ee-H.hepmc3.gz,64.97,16,52.02002,Julia,AntiKt,N2Tiled,1.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,83.33006999999999,Julia,AntiKt,N2Tiled,1.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,129.37125,Julia,AntiKt,N2Tiled,1.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,157.45379,Julia,AntiKt,N2Tiled,1.0
events-pp-1TeV.hepmc3.gz,226.98,16,202.07111,Julia,AntiKt,N2Tiled,1.0
events-pp-2TeV.hepmc3.gz,226.98,16,201.70563,Julia,AntiKt,N2Tiled,1.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,262.05039,Julia,AntiKt,N2Tiled,1.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,351.95471,Julia,AntiKt,N2Tiled,1.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,473.15686999999997,Julia,AntiKt,N2Tiled,1.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,606.7272,Julia,AntiKt,N2Tiled,1.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,688.74686,Julia,AntiKt,N2Tiled,1.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,805.57859,Julia,AntiKt,N2Tiled,1.0
events-ee-Z.hepmc3.gz,43.05,16,33.75,FastJet,CA,N2Tiled,0.2
events-ee-H.hepmc3.gz,64.97,16,47.24,FastJet,CA,N2Tiled,0.2
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,84.08,FastJet,CA,N2Tiled,0.2
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,110.84,FastJet,CA,N2Tiled,0.2
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,132.53,FastJet,CA,N2Tiled,0.2
events-pp-1TeV.hepmc3.gz,226.98,16,154.19,FastJet,CA,N2Tiled,0.2
events-pp-2TeV.hepmc3.gz,226.98,16,154.64,FastJet,CA,N2Tiled,0.2
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,196.66,FastJet,CA,N2Tiled,0.2
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,254.61,FastJet,CA,N2Tiled,0.2
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,319.17,FastJet,CA,N2Tiled,0.2
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,406.22,FastJet,CA,N2Tiled,0.2
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,446.51,FastJet,CA,N2Tiled,0.2
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,532.0,FastJet,CA,N2Tiled,0.2
events-ee-Z.hepmc3.gz,43.05,16,20.18902,Julia,Kt,N2Tiled,0.2
events-ee-H.hepmc3.gz,64.97,16,35.968430000000005,Julia,Kt,N2Tiled,0.2
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,35.67177,Julia,Kt,N2Tiled,0.2
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,54.077650000000006,Julia,Kt,N2Tiled,0.2
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,66.44824,Julia,Kt,N2Tiled,0.2
events-pp-1TeV.hepmc3.gz,226.98,16,88.14369,Julia,Kt,N2Tiled,0.2
