file,mean_particles,n_samples,time_per_event,backend,algorithm,strategy,R,p
events-ee-230.hepmc3.gz,60.82,16,24.148380000000003,Julia,EEKt,Best,4.0,-1.0
events-ee-H.hepmc3.gz,64.97,16,27.751910000000002,Julia,EEKt,Best,4.0,-1.0
events-ee-Z.hepmc3.gz,43.05,16,15.25328,Julia,Durham,Best,4.0,1.0
events-ee-120.hepmc3.gz,47.08,16,17.17305,Julia,Durham,Best,4.0,1.0
events-ee-150.hepmc3.gz,51.57,16,18.94115,Julia,Durham,Best,4.0,1.0
events-ee-200.hepmc3.gz,55.9,16,22.70748,Julia,Durham,Best,4.0,1.0
events-ee-230.hepmc3.gz,60.82,16,24.907089999999997,Julia,Durham,Best,4.0,1.0
events-ee-H.hepmc3.gz,64.97,16,28.521240000000002,Julia,Durham,Best,4.0,1.0
events-ee-Z.hepmc3.gz,43.05,16,20.7,FastJet,EEKt,Best,2.0,1.0
events-ee-120.hepmc3.gz,47.08,16,23.81,FastJet,EEKt,Best,2.0,1.0
events-ee-150.hepmc3.gz,51.57,16,26.67,FastJet,EEKt,Best,2.0,1.0
events-ee-200.hepmc3.gz,55.9,16,29.96,FastJet,EEKt,Best,2.0,1.0
events-ee-230.hepmc3.gz,60.82,16,33.57,FastJet,EEKt,Best,2.0,1.0
events-ee-H.hepmc3.gz,64.97,16,37.29,FastJet,EEKt,Best,2.0,1.0
events-ee-Z.hepmc3.gz,43.05,16,12.254069999999999,Julia,EEKt,Best,0.4,0.0
events-ee-120.hepmc3.gz,47.08,16,14.10462,Julia,EEKt,Best,0.4,0.0
events-ee-150.hepmc3.gz,51.57,16,15.662339999999999,Julia,EEKt,Best,0.4,0.0
events-ee-200.hepmc3.gz,55.9,16,18.3208,Julia,EEKt,Best,0.4,0.0
events-ee-230.hepmc3.gz,60.82,16,19.68625,Julia,EEKt,Best,0.4,0.0
events-ee-H.hepmc3.gz,64.97,16,22.16247,Julia,EEKt,Best,0.4,0.0
events-ee-Z.hepmc3.gz,43.05,16,15.375710000000002,Julia,EEKt,Best,2.0,1.0
events-ee-120.hepmc3.gz,47.08,16,17.28556,Julia,EEKt,Best,2.0,1.0
events-ee-150.hepmc3.gz,51.57,16,19.16838,Julia,EEKt,Best,2.0,1.0
events-ee-200.hepmc3.gz,55.9,16,22.974790000000002,Julia,EEKt,Best,2.0,1.0
events-ee-230.hepmc3.gz,60.82,16,24.72485,Julia,EEKt,Best,2.0,1.0
events-ee-H.hepmc3.gz,64.97,16,28.601689999999998,Julia,EEKt,Best,2.0,1.0
events-ee-Z.hepmc3.gz,43.05,16,20.54,FastJet,EEKt,Best,1.5,-1.0
events-ee-120.hepmc3.gz,47.08,16,22.72,FastJet,EEKt,Best,1.5,-1.0
events-ee-150.hepmc3.gz,51.57,16,25.02,FastJet,EEKt,Best,1.5,-1.0
events-ee-200.hepmc3.gz,55.9,16,27.74,FastJet,EEKt,Best,1.5,-1.0
events-ee-230.hepmc3.gz,60.82,16,30.42,FastJet,EEKt,Best,1.5,-1.0
events-ee-H.hepmc3.gz,64.97,16,33.17,FastJet,EEKt,Best,1.5,-1.0
events-ee-Z.hepmc3.gz,43.05,16,10.243920000000001,Julia,EEKt,Best,0.2,0.0
events-ee-120.hepmc3.gz,47.08,16,11.8369,Julia,EEKt,Best,0.2,0.0
events-ee-150.hepmc3.gz,51.57,16,13.3396,Julia,EEKt,Best,0.2,0.0
events-ee-200.hepmc3.gz,55.9,16,15.53751,Julia,EEKt,Best,0.2,0.0
events-ee-230.hepmc3.gz,60.82,16,16.69056,Julia,EEKt,Best,0.2,0.0
events-ee-H.hepmc3.gz,64.97,16,18.661739999999998,Julia,EEKt,Best,0.2,0.0
events-ee-Z.hepmc3.gz,43.05,16,19.67,FastJet,EEKt,Best,4.0,-1.0
events-ee-120.hepmc3.gz,47.08,16,22.36,FastJet,EEKt,Best,4.0,-1.0
events-ee-150.hepmc3.gz,51.57,16,25.18,FastJet,EEKt,Best,4.0,-1.0
events-ee-200.hepmc3.gz,55.9,16,28.06,FastJet,EEKt,Best,4.0,-1.0
events-ee-230.hepmc3.gz,60.82,16,31.55,FastJet,EEKt,Best,4.0,-1.0
events-ee-H.hepmc3.gz,64.97,16,34.54,FastJet,EEKt,Best,4.0,-1.0
