file,mean_particles,n_samples,time_per_event,backend,algorithm,strategy,R,p
events-ee-H.hepmc3.gz,64.97,16,25.02991,Julia,AntiKt,N2Plain,1.0,-1.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,50.16182,Julia,AntiKt,N2Plain,1.0,-1.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,90.99940000000001,Julia,AntiKt,N2Plain,1.0,-1.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,124.50858,Julia,AntiKt,N2Plain,1.0,-1.0
events-pp-1TeV.hepmc3.gz,226.98,16,165.39093,Julia,AntiKt,N2Plain,1.0,-1.0
events-pp-2TeV.hepmc3.gz,226.98,16,166.64889,Julia,AntiKt,N2Plain,1.0,-1.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,251.89133,Julia,AntiKt,N2Plain,1.0,-1.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,380.41521,Julia,AntiKt,N2Plain,1.0,-1.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,537.5989,Julia,AntiKt,N2Plain,1.0,-1.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,765.61126,Julia,AntiKt,N2Plain,1.0,-1.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,868.91088,Julia,AntiKt,N2Plain,1.0,-1.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,1093.22953,Julia,AntiKt,N2Plain,1.0,-1.0
events-ee-Z.hepmc3.gz,43.05,16,24.81,FastJet,Kt,N2Tiled,2.0,1.0
events-ee-H.hepmc3.gz,64.97,16,41.55,FastJet,Kt,N2Tiled,2.0,1.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,85.56,FastJet,Kt,N2Tiled,2.0,1.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,136.06,FastJet,Kt,N2Tiled,2.0,1.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,172.69,FastJet,Kt,N2Tiled,2.0,1.0
events-pp-1TeV.hepmc3.gz,226.98,16,226.45,FastJet,Kt,N2Tiled,2.0,1.0
events-pp-2TeV.hepmc3.gz,226.98,16,226.12,FastJet,Kt,N2Tiled,2.0,1.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,307.5,FastJet,Kt,N2Tiled,2.0,1.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,442.59,FastJet,Kt,N2Tiled,2.0,1.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,586.85,FastJet,Kt,N2Tiled,2.0,1.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,798.87,FastJet,Kt,N2Tiled,2.0,1.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,922.86,FastJet,Kt,N2Tiled,2.0,1.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,1111.07,FastJet,Kt,N2Tiled,2.0,1.0
events-ee-Z.hepmc3.gz,43.05,16,23.49,FastJet,CA,N2Plain,0.4,0.0
events-ee-H.hepmc3.gz,64.97,16,41.09,FastJet,CA,N2Plain,0.4,0.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,238.68,FastJet,CA,N2Plain,0.4,0.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,461.66,FastJet,CA,N2Plain,0.4,0.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,661.15,FastJet,CA,N2Plain,0.4,0.0
events-pp-1TeV.hepmc3.gz,226.98,16,778.09,FastJet,CA,N2Plain,0.4,0.0
events-pp-2TeV.hepmc3.gz,226.98,16,778.58,FastJet,CA,N2Plain,0.4,0.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,1349.01,FastJet,CA,N2Plain,0.4,0.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,1906.84,FastJet,CA,N2Plain,0.4,0.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,2751.55,FastJet,CA,N2Plain,0.4,0.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,3904.3,FastJet,CA,N2Plain,0.4,0.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,3850.81,FastJet,CA,N2Plain,0.4,0.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,5011.65,FastJet,CA,N2Plain,0.4,0.0
events-ee-Z.hepmc3.gz,43.05,16,23.77116,Julia,AntiKt,N2Tiled,3.0,-1.0
events-ee-H.hepmc3.gz,64.97,16,39.07859,Julia,AntiKt,N2Tiled,3.0,-1.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,75.06179,Julia,AntiKt,N2Tiled,3.0,-1.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,121.94867,Julia,AntiKt,N2Tiled,3.0,-1.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,156.6108,Julia,AntiKt,N2Tiled,3.0,-1.0
events-pp-1TeV.hepmc3.gz,226.98,16,202.89176,Julia,AntiKt,N2Tiled,3.0,-1.0
events-pp-2TeV.hepmc3.gz,226.98,16,201.04551,Julia,AntiKt,N2Tiled,3.0,-1.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,283.53508,Julia,AntiKt,N2Tiled,3.0,-1.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,412.53705,Julia,AntiKt,N2Tiled,3.0,-1.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,553.73663,Julia,AntiKt,N2Tiled,3.0,-1.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,758.5692200000001,Julia,AntiKt,N2Tiled,3.0,-1.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,882.04075,Julia,AntiKt,N2Tiled,3.0,-1.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,1057.4807700000001,Julia,AntiKt,N2Tiled,3.0,-1.0
events-ee-Z.hepmc3.gz,43.05,16,21.09,FastJet,Kt,N2Tiled,1.5,1.0
events-ee-H.hepmc3.gz,64.97,16,34.03,FastJet,Kt,N2Tiled,1.5,1.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,64.67,FastJet,Kt,N2Tiled,1.5,1.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,99.54,FastJet,Kt,N2Tiled,1.5,1.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,123.23,FastJet,Kt,N2Tiled,1.5,1.0
events-pp-1TeV.hepmc3.gz,226.98,16,158.52,FastJet,Kt,N2Tiled,1.5,1.0
events-pp-2TeV.hepmc3.gz,226.98,16,158.68,FastJet,Kt,N2Tiled,1.5,1.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,210.99,FastJet,Kt,N2Tiled,1.5,1.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,293.16,FastJet,Kt,N2Tiled,1.5,1.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,382.4,FastJet,Kt,N2Tiled,1.5,1.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,508.08,FastJet,Kt,N2Tiled,1.5,1.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,576.81,FastJet,Kt,N2Tiled,1.5,1.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,690.37,FastJet,Kt,N2Tiled,1.5,1.0
events-ee-Z.hepmc3.gz,43.05,16,31.51,FastJet,CA,N2Plain,0.2,0.0
events-ee-H.hepmc3.gz,64.97,16,53.94,FastJet,CA,N2Plain,0.2,0.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,494.82,FastJet,CA,N2Plain,0.2,0.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,1173.61,FastJet,CA,N2Plain,0.2,0.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,1965.47,FastJet,CA,N2Plain,0.2,0.0
events-pp-1TeV.hepmc3.gz,226.98,16,2369.23,FastJet,CA,N2Plain,0.2,0.0
events-pp-2TeV.hepmc3.gz,226.98,16,2368.94,FastJet,CA,N2Plain,0.2,0.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,5025.35,FastJet,CA,N2Plain,0.2,0.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,8252.22,FastJet,CA,N2Plain,0.2,0.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,12763.9,FastJet,CA,N2Plain,0.2,0.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,21008.0,FastJet,CA,N2Plain,0.2,0.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,21459.1,FastJet,CA,N2Plain,0.2,0.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,29906.0,FastJet,CA,N2Plain,0.2,0.0
events-ee-Z.hepmc3.gz,43.05,16,35.07,FastJet,AntiKt,N2Plain,0.2,-1.0
events-ee-H.hepmc3.gz,64.97,16,58.38,FastJet,AntiKt,N2Plain,0.2,-1.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,583.91,FastJet,AntiKt,N2Plain,0.2,-1.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,1351.64,FastJet,AntiKt,N2Plain,0.2,-1.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,2239.52,FastJet,AntiKt,N2Plain,0.2,-1.0
events-pp-1TeV.hepmc3.gz,226.98,16,2696.67,FastJet,AntiKt,N2Plain,0.2,-1.0
events-pp-2TeV.hepmc3.gz,226.98,16,2698.14,FastJet,AntiKt,N2Plain,0.2,-1.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,5640.8,FastJet,AntiKt,N2Plain,0.2,-1.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,9165.4,FastJet,AntiKt,N2Plain,0.2,-1.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,14130.6,FastJet,AntiKt,N2Plain,0.2,-1.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,22926.3,FastJet,AntiKt,N2Plain,0.2,-1.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,23469.2,FastJet,AntiKt,N2Plain,0.2,-1.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,32562.5,FastJet,AntiKt,N2Plain,0.2,-1.0
events-ee-Z.hepmc3.gz,43.05,16,19.95,FastJet,Kt,N2Tiled,0.2,1.0
events-ee-H.hepmc3.gz,64.97,16,28.89,FastJet,Kt,N2Tiled,0.2,1.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,45.61,FastJet,Kt,N2Tiled,0.2,1.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,60.46,FastJet,Kt,N2Tiled,0.2,1.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,72.1,FastJet,Kt,N2Tiled,0.2,1.0
events-pp-1TeV.hepmc3.gz,226.98,16,84.68,FastJet,Kt,N2Tiled,0.2,1.0
events-pp-2TeV.hepmc3.gz,226.98,16,84.75,FastJet,Kt,N2Tiled,0.2,1.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,106.14,FastJet,Kt,N2Tiled,0.2,1.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,138.59,FastJet,Kt,N2Tiled,0.2,1.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,172.67,FastJet,Kt,N2Tiled,0.2,1.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,218.55,FastJet,Kt,N2Tiled,0.2,1.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,244.18,FastJet,Kt,N2Tiled,0.2,1.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,287.95,FastJet,Kt,N2Tiled,0.2,1.0
events-ee-Z.hepmc3.gz,43.05,16,17.58,FastJet,CA,N2Tiled,0.4,0.0
events-ee-H.hepmc3.gz,64.97,16,28.36,FastJet,CA,N2Tiled,0.4,0.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,35.92,FastJet,CA,N2Tiled,0.4,0.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,53.68,FastJet,CA,N2Tiled,0.4,0.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,66.53,FastJet,CA,N2Tiled,0.4,0.0
events-pp-1TeV.hepmc3.gz,226.98,16,88.13,FastJet,CA,N2Tiled,0.4,0.0
events-pp-2TeV.hepmc3.gz,226.98,16,87.88,FastJet,CA,N2Tiled,0.4,0.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,112.9,FastJet,CA,N2Tiled,0.4,0.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,156.18,FastJet,CA,N2Tiled,0.4,0.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,199.95,FastJet,CA,N2Tiled,0.4,0.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,259.73,FastJet,CA,N2Tiled,0.4,0.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,292.23,FastJet,CA,N2Tiled,0.4,0.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,346.53,FastJet,CA,N2Tiled,0.4,0.0
events-ee-Z.hepmc3.gz,43.05,16,10.39986,Julia,AntiKt,N2Plain,0.2,-1.0
events-ee-H.hepmc3.gz,64.97,16,22.669520000000002,Julia,AntiKt,N2Plain,0.2,-1.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,28.6454,Julia,AntiKt,N2Plain,0.2,-1.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,50.54848,Julia,AntiKt,N2Plain,0.2,-1.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,72.5792,Julia,AntiKt,N2Plain,0.2,-1.0
events-pp-1TeV.hepmc3.gz,226.98,16,107.73109000000001,Julia,AntiKt,N2Plain,0.2,-1.0
events-pp-2TeV.hepmc3.gz,226.98,16,106.74043,Julia,AntiKt,N2Plain,0.2,-1.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,161.33268,Julia,AntiKt,N2Plain,0.2,-1.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,261.98771,Julia,AntiKt,N2Plain,0.2,-1.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,380.6275,Julia,AntiKt,N2Plain,0.2,-1.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,555.07181,Julia,AntiKt,N2Plain,0.2,-1.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,661.70955,Julia,AntiKt,N2Plain,0.2,-1.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,839.10398,Julia,AntiKt,N2Plain,0.2,-1.0
events-ee-Z.hepmc3.gz,43.05,16,16.87286,Julia,Kt,N2Tiled,0.4,1.0
events-ee-H.hepmc3.gz,64.97,16,28.633160000000004,Julia,Kt,N2Tiled,0.4,1.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,29.78522,Julia,Kt,N2Tiled,0.4,1.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,46.45449000000001,Julia,Kt,N2Tiled,0.4,1.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,58.10508,Julia,Kt,N2Tiled,0.4,1.0
events-pp-1TeV.hepmc3.gz,226.98,16,80.53462999999999,Julia,Kt,N2Tiled,0.4,1.0
events-pp-2TeV.hepmc3.gz,226.98,16,79.15716,Julia,Kt,N2Tiled,0.4,1.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,103.42023999999999,Julia,Kt,N2Tiled,0.4,1.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,143.03023000000002,Julia,Kt,N2Tiled,0.4,1.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,179.0516,Julia,Kt,N2Tiled,0.4,1.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,231.01891,Julia,Kt,N2Tiled,0.4,1.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,261.67775,Julia,Kt,N2Tiled,0.4,1.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,306.30462,Julia,Kt,N2Tiled,0.4,1.0
events-ee-Z.hepmc3.gz,43.05,16,14.10127,Julia,CA,N2Tiled,0.2,0.0
events-ee-H.hepmc3.gz,64.97,16,24.10308,Julia,CA,N2Tiled,0.2,0.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,21.27238,Julia,CA,N2Tiled,0.2,0.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,30.819740000000003,Julia,CA,N2Tiled,0.2,0.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,37.66443,Julia,CA,N2Tiled,0.2,0.0
events-pp-1TeV.hepmc3.gz,226.98,16,52.94191,Julia,CA,N2Tiled,0.2,0.0
events-pp-2TeV.hepmc3.gz,226.98,16,52.47623000000001,Julia,CA,N2Tiled,0.2,0.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,68.11809,Julia,CA,N2Tiled,0.2,0.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,92.33247,Julia,CA,N2Tiled,0.2,0.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,112.32857,Julia,CA,N2Tiled,0.2,0.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,145.47476,Julia,CA,N2Tiled,0.2,0.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,169.27476,Julia,CA,N2Tiled,0.2,0.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,196.46391,Julia,CA,N2Tiled,0.2,0.0
events-ee-Z.hepmc3.gz,43.05,16,14.70681,Julia,Kt,N2Plain,1.0,1.0
events-ee-H.hepmc3.gz,64.97,16,25.188000000000002,Julia,Kt,N2Plain,1.0,1.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,50.91262,Julia,Kt,N2Plain,1.0,1.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,95.05628,Julia,Kt,N2Plain,1.0,1.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,127.95771,Julia,Kt,N2Plain,1.0,1.0
events-pp-1TeV.hepmc3.gz,226.98,16,169.36947,Julia,Kt,N2Plain,1.0,1.0
events-pp-2TeV.hepmc3.gz,226.98,16,167.52600999999999,Julia,Kt,N2Plain,1.0,1.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,258.49054,Julia,Kt,N2Plain,1.0,1.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,389.80864,Julia,Kt,N2Plain,1.0,1.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,549.87811,Julia,Kt,N2Plain,1.0,1.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,785.43857,Julia,Kt,N2Plain,1.0,1.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,886.79833,Julia,Kt,N2Plain,1.0,1.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,1114.23169,Julia,Kt,N2Plain,1.0,1.0
events-ee-Z.hepmc3.gz,43.05,16,22.555979999999998,Julia,Kt,N2Tiled,1.5,1.0
events-ee-H.hepmc3.gz,64.97,16,36.888290000000005,Julia,Kt,N2Tiled,1.5,1.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,65.85607,Julia,Kt,N2Tiled,1.5,1.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,103.73401,Julia,Kt,N2Tiled,1.5,1.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,127.38153,Julia,Kt,N2Tiled,1.5,1.0
events-pp-1TeV.hepmc3.gz,226.98,16,163.12016,Julia,Kt,N2Tiled,1.5,1.0
events-pp-2TeV.hepmc3.gz,226.98,16,164.53099999999998,Julia,Kt,N2Tiled,1.5,1.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,216.53846000000001,Julia,Kt,N2Tiled,1.5,1.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,297.4027,Julia,Kt,N2Tiled,1.5,1.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,379.6946,Julia,Kt,N2Tiled,1.5,1.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,506.72958,Julia,Kt,N2Tiled,1.5,1.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,575.47394,Julia,Kt,N2Tiled,1.5,1.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,683.1415,Julia,Kt,N2Tiled,1.5,1.0
events-ee-Z.hepmc3.gz,43.05,16,17.43,FastJet,AntiKt,N2Tiled,0.4,-1.0
events-ee-H.hepmc3.gz,64.97,16,27.59,FastJet,AntiKt,N2Tiled,0.4,-1.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,36.18,FastJet,AntiKt,N2Tiled,0.4,-1.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,54.16,FastJet,AntiKt,N2Tiled,0.4,-1.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,66.77,FastJet,AntiKt,N2Tiled,0.4,-1.0
events-pp-1TeV.hepmc3.gz,226.98,16,87.7,FastJet,AntiKt,N2Tiled,0.4,-1.0
events-pp-2TeV.hepmc3.gz,226.98,16,87.63,FastJet,AntiKt,N2Tiled,0.4,-1.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,112.86,FastJet,AntiKt,N2Tiled,0.4,-1.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,155.53,FastJet,AntiKt,N2Tiled,0.4,-1.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,198.66,FastJet,AntiKt,N2Tiled,0.4,-1.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,257.82,FastJet,AntiKt,N2Tiled,0.4,-1.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,287.76,FastJet,AntiKt,N2Tiled,0.4,-1.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,341.27,FastJet,AntiKt,N2Tiled,0.4,-1.0
events-ee-Z.hepmc3.gz,43.05,16,15.16075,Julia,AntiKt,N2Plain,3.0,-1.0
events-ee-H.hepmc3.gz,64.97,16,25.8268,Julia,AntiKt,N2Plain,3.0,-1.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,52.34088,Julia,AntiKt,N2Plain,3.0,-1.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,92.58646,Julia,AntiKt,N2Plain,3.0,-1.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,127.65123,Julia,AntiKt,N2Plain,3.0,-1.0
events-pp-1TeV.hepmc3.gz,226.98,16,166.48566,Julia,AntiKt,N2Plain,3.0,-1.0
events-pp-2TeV.hepmc3.gz,226.98,16,167.92977,Julia,AntiKt,N2Plain,3.0,-1.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,253.88291,Julia,AntiKt,N2Plain,3.0,-1.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,380.65501000000006,Julia,AntiKt,N2Plain,3.0,-1.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,535.19152,Julia,AntiKt,N2Plain,3.0,-1.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,761.79351,Julia,AntiKt,N2Plain,3.0,-1.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,859.28925,Julia,AntiKt,N2Plain,3.0,-1.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,1079.23019,Julia,AntiKt,N2Plain,3.0,-1.0
events-ee-Z.hepmc3.gz,43.05,16,21.48,FastJet,CA,N2Plain,2.0,0.0
events-ee-H.hepmc3.gz,64.97,16,38.02,FastJet,CA,N2Plain,2.0,0.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,98.01,FastJet,CA,N2Plain,2.0,0.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,175.83,FastJet,CA,N2Plain,2.0,0.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,244.58,FastJet,CA,N2Plain,2.0,0.0
events-pp-1TeV.hepmc3.gz,226.98,16,317.27,FastJet,CA,N2Plain,2.0,0.0
events-pp-2TeV.hepmc3.gz,226.98,16,317.19,FastJet,CA,N2Plain,2.0,0.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,487.76,FastJet,CA,N2Plain,2.0,0.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,733.62,FastJet,CA,N2Plain,2.0,0.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,1032.02,FastJet,CA,N2Plain,2.0,0.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,1481.82,FastJet,CA,N2Plain,2.0,0.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,1661.39,FastJet,CA,N2Plain,2.0,0.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,2094.66,FastJet,CA,N2Plain,2.0,0.0
events-ee-Z.hepmc3.gz,43.05,16,19.91,FastJet,AntiKt,N2Tiled,0.2,-1.0
events-ee-H.hepmc3.gz,64.97,16,28.87,FastJet,AntiKt,N2Tiled,0.2,-1.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,45.83,FastJet,AntiKt,N2Tiled,0.2,-1.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,60.7,FastJet,AntiKt,N2Tiled,0.2,-1.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,72.96,FastJet,AntiKt,N2Tiled,0.2,-1.0
events-pp-1TeV.hepmc3.gz,226.98,16,85.34,FastJet,AntiKt,N2Tiled,0.2,-1.0
events-pp-2TeV.hepmc3.gz,226.98,16,84.93,FastJet,AntiKt,N2Tiled,0.2,-1.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,106.95,FastJet,AntiKt,N2Tiled,0.2,-1.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,139.09,FastJet,AntiKt,N2Tiled,0.2,-1.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,173.38,FastJet,AntiKt,N2Tiled,0.2,-1.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,219.13,FastJet,AntiKt,N2Tiled,0.2,-1.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,243.89,FastJet,AntiKt,N2Tiled,0.2,-1.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,287.34,FastJet,AntiKt,N2Tiled,0.2,-1.0
events-ee-Z.hepmc3.gz,43.05,16,12.435250000000002,Julia,AntiKt,N2Plain,0.4,-1.0
events-ee-H.hepmc3.gz,64.97,16,25.13299,Julia,AntiKt,N2Plain,0.4,-1.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,39.06564,Julia,AntiKt,N2Plain,0.4,-1.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,71.14983000000001,Julia,AntiKt,N2Plain,0.4,-1.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,103.45643,Julia,AntiKt,N2Plain,0.4,-1.0
events-pp-1TeV.hepmc3.gz,226.98,16,143.47084,Julia,AntiKt,N2Plain,0.4,-1.0
events-pp-2TeV.hepmc3.gz,226.98,16,142.34584,Julia,AntiKt,N2Plain,0.4,-1.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,220.70304,Julia,AntiKt,N2Plain,0.4,-1.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,346.20379,Julia,AntiKt,N2Plain,0.4,-1.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,495.46365,Julia,AntiKt,N2Plain,0.4,-1.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,718.4536800000001,Julia,AntiKt,N2Plain,0.4,-1.0
